Cliente Cabecera;Año Anterior;Proyecto Editorial;Año;Año Actual;Ejemplares;Facturación;CCAA;Titularidad;Código MEC;Estado Cliente;IdEducamos;Asignatura;Curso;TME;TS;Lengua;Etapa;Aulas;TARGET;SampleWeight
115118;01_SM;0000000443;2017;01_SM;10;185,4;Comunidad Valenciana;Público;3011732;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000961
115280;03_SAN;15PROYSAN1;2017;03_SAN;16;296,64;Comunidad Valenciana;Público;3006840;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000961
115524;01_SM;0000000443;2017;01_SM;13;187,59;Andalucía;Público;4601531;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115533;02_ANA;15PROYANA2;2017;02_ANA;7;101,29;Andalucía;Público;4001795;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115552;03_SAN;15PROYSAN1;2017;03_SAN;6;86,82;Andalucía;Público;4002957;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115605;02_ANA;15PROYANA2;2017;02_ANA;9;130,23;Andalucía;Público;4000092;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115629;08_VIV;;2017;08_VIV;27;390,69;Andalucía;Público;4002684;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119225;01_SM;0000000443;2017;01_SM;9;166,86;Extremadura;Público;10002060;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
119227;03_SAN;15PROYSAN1;2017;03_SAN;15;278,1;Extremadura;Público;10012089;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
119579;01_SM;0000000443;2017;01_SM;3;43,29;Andalucía;Público;11002523;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119581;03_SAN;15PROYSAN1;2017;03_SAN;3;43,41;Andalucía;Público;11003825;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119638;02_ANA;15PROYANA2;2017;02_ANA;11;159,17;Andalucía;Público;11603439;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119678;03_SAN;15PROYSAN1;2017;03_SAN;27;390,69;Andalucía;Público;11004465;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119689;02_ANA;;2017;02_ANA;14;202,58;Andalucía;Público;11602848;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119728;03_SAN;15PROYSAN1;2017;03_SAN;18;260,46;Andalucía;Público;11006425;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119765;02_ANA;15PROYANA4;2017;02_ANA;14;202,58;Andalucía;Público;11007995;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119834;03_SAN;15PROYSAN1;2017;03_SAN;5;72,35;Andalucía;Público;11007429;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119940;06_EDV;15PROYEDV5;2017;06_EDV;51;737,97;Andalucía;Privado;11000319;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,019074
119944;02_ANA;15PROYANA2;2017;02_ANA;4;57,88;Andalucía;Público;11002328;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
120658;01_SM;0000000443;2017;01_SM;1;18,54;Castilla la Mancha;Público;13003385;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
120906;06_EDV;15PROYEDV5;2017;06_EDV;5;72,35;Andalucía;Público;14000392;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
120921;08_VIV;;2017;08_VIV;6;86,82;Andalucía;Público;14007261;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
120988;03_SAN;15PROYSAN1;2017;03_SAN;2;28,94;Andalucía;Público;14005080;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
121004;08_VIV;;2017;08_VIV;2;28,94;Andalucía;Público;14600917;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
121064;08_VIV;;2017;08_VIV;4;57,88;Andalucía;Público;14005869;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122190;02_ANA;15PROYANA2;2017;02_ANA;1;14,47;Andalucía;Público;18001238;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122236;06_EDV;15PROYEDV5;2017;06_EDV;3;43,41;Andalucía;Público;18602143;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122387;02_ANA;15PROYANA2;2017;02_ANA;3;43,41;Andalucía;Público;18007204;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122461;01_SM;0000000443;2017;01_SM;24;346,32;Andalucía;Público;18007034;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122608;08_VIV;;2017;08_VIV;6;86,82;Andalucía;Público;18010252;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122615;02_ANA;15PROYANA2;2017;02_ANA;13;188,11;Andalucía;Público;18601989;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122657;02_ANA;15PROYANA2;2017;02_ANA;3;43,41;Andalucía;Público;18005001;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122772;01_SM;0000000443;2017;01_SM;26;482,04;Castilla la Mancha;Público;19001015;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
122785;01_SM;0000000443;2017;01_SM;24;444,96;Castilla la Mancha;Público;19002639;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
122788;03_SAN;;2017;03_SAN;14;259,56;Castilla la Mancha;Público;19001052;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
122797;02_ANA;;2017;02_ANA;9;166,86;Castilla la Mancha;Público;19001039;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
123269;01_SM;0000000443;2017;01_SM;4;57,72;Andalucía;Público;21600611;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
123473;01_SM;0000000443;2017;01_SM;4;74,16;Aragón;Católico;22002466;4;EDU429;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,062069
123487;03_SAN;15PROYSAN1;2017;03_SAN;22;407,88;Aragón;Público;22003215;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
123809;02_ANA;15PROYANA2;2017;02_ANA;1;14,47;Andalucía;Público;23004094;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
123913;02_ANA;15PROYANA2;2017;02_ANA;4;57,88;Andalucía;Público;23001627;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
123915;02_ANA;;2017;02_ANA;2;28,94;Andalucía;Público;23002097;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
123984;02_ANA;15PROYANA2;2017;02_ANA;21;303,87;Andalucía;Público;23003090;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
124880;02_ANA;15PROYANA2;2017;02_ANA;1;18,54;Castilla y León;Público;24018441;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
125013;01_SM;0000000443;2017;01_SM;15;278,1;Castilla y León;Público;24008125;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
125490;02_ANA;15PROYANA4;2017;02_ANA;17;315,01;La Rioja;Público;26002023;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,015748
125503;01_SM;0000000443;2017;01_SM;10;185,4;La Rioja;Público;26000087;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,015748
125509;03_SAN;15PROYSAN1;2017;90_NUS;11;203,83;La Rioja;Público;26001717;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;T;20,015748
125985;01_SM;0000000443;2017;01_SM;9;129,87;Andalucía;Público;29009752;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
125999;08_VIV;;2017;08_VIV;5;72,35;Andalucía;Público;29601598;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126020;03_SAN;15PROYSAN1;2017;03_SAN;9;130,23;Andalucía;Público;29008887;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126049;03_SAN;15PROYSAN1;2017;03_SAN;1;14,47;Andalucía;Público;29602542;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126161;01_SM;0000000443;2017;01_SM;15;216,45;Andalucía;Público;29010006;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126166;03_SAN;;2017;03_SAN;2;28,94;Andalucía;Público;29003361;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126307;02_ANA;;2017;02_ANA;56;810,32;Andalucía;Público;29601707;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
126622;01_SM;0000000443;2017;01_SM;2;37,08;Murcia;Público;30010358;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
126719;03_SAN;15PROYSAN1;2017;03_SAN;5;92,7;Murcia;Público;30002027;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
126900;03_SAN;15PROYSAN1;2017;03_SAN;18;333,72;Murcia;Público;30002076;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
127241;01_SM;0000000443;2017;01_SM;2;37,08;Navarra;Público;31000786;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,991701
127395;03_SAN;;2017;03_SAN;13;241,02;Galicia;Católico;32008616;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,039604
127540;02_ANA;15PROYANA2;2017;02_ANA;12;222,48;Asturias;Público;33007917;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127700;02_ANA;15PROYANA4;2017;02_ANA;30;556,2;Asturias;Público;33021781;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,010127
127722;01_SM;0000000443;2017;01_SM;7;129,78;Asturias;Público;33022581;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
128268;02_ANA;15PROYANA4;2017;02_ANA;4;74,16;Castilla y León;Público;34001406;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
129234;34_OTR;;2017;34_OTR;2;37,08;Islas Canarias;Privado;38005352;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,057143
129316;08_VIV;;2017;90_NUS;46;852,84;Islas Canarias;Público;38001395;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;2;T;20,011076
129353;01_SM;0000000443;2017;01_SM;10;185,4;Islas Canarias;Público;38009515;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,011076
129389;02_ANA;;2017;90_NUS;2;37,08;Islas Canarias;Público;38000299;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;T;20,011076
129517;08_VIV;;2017;02_ANA;1;18,54;Islas Canarias;Público;38001267;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,011076
129881;01_SM;0000000443;2017;01_SM;9;166,86;Cantabria;Público;39008488;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,976959
129952;02_ANA;15PROYANA2;2017;02_ANA;22;407,88;Castilla y León;Público;40000975;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
129993;02_ANA;15PROYANA4;2017;02_ANA;9;166,86;Castilla y León;Público;40000926;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
130269;03_SAN;15PROYSAN1;2017;03_SAN;1;14,47;Andalucía;Público;41000478;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130330;01_SM;0000000443;2017;01_SM;15;216,45;Andalucía;Público;41002116;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130339;06_EDV;15PROYEDV5;2017;06_EDV;2;28,94;Andalucía;Público;41010435;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130742;03_SAN;15PROYSAN1;2017;03_SAN;13;188,11;Andalucía;Público;41009500;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130767;02_ANA;15PROYANA2;2017;02_ANA;6;86,82;Andalucía;Público;41602156;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130771;03_SAN;;2017;03_SAN;23;332,81;Andalucía;Público;41008571;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130788;01_SM;0000000443;2017;01_SM;10;144,3;Andalucía;Público;41004538;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
130883;03_SAN;15PROYSAN1;2017;03_SAN;4;57,88;Andalucía;Público;41009925;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
131807;01_SM;0000000443;2017;01_SM;3;55,62;Castilla y León;Público;42003852;3;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
132577;02_ANA;;2017;02_ANA;7;129,78;Castilla la Mancha;Público;45004442;4;;Valores sociales y cívicos;2º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
